proxy,owner,originalOwner,transfers,status,totalCOMP,totalWei,rewards-v3-optimism-0x7e7d4467-118406276-156654460.merkl.json
0xe781D3C8Ce6CaBf4F868273F55170C7a4f2Ab580,0x1feB52be24E4Bc08815F342F7027a02Cab0C5dD3,0x1feB52be24E4Bc08815F342F7027a02Cab0C5dD3,0,active,0.000011,11000000000000,11000000000000
0xf9e6E710D28D6ab09bDbF63F5Eb7D4C7156b82DE,0x7a2d27b9899f05941F6352f1d2C329124Ba0BeEe,0x7a2d27b9899f05941F6352f1d2C329124Ba0BeEe,0,closed,0.000011,11000000000000,11000000000000
0x0BD72edc5717D0bBdD53B4a20ca12E37dD3276d3,0xC5681832099869B7e612bfA8575f1c0ddD25633C,0xC5681832099869B7e612bfA8575f1c0ddD25633C,0,active,0.00001,10000000000000,10000000000000
0x0e4701DAfBCbD3712e0a39259E86734f779a1aDE,0x8d3ec18dc2c96daFCD0924afE7273892Bf4c1652,0x8d3ec18dc2c96daFCD0924afE7273892Bf4c1652,0,active,0.00001,10000000000000,10000000000000
0x1B82332C07e283Ed54281061E39a44037c325F3f,0xBFa4bC5E7191fD6B10d60730e6766c5d45837232,0xBFa4bC5E7191fD6B10d60730e6766c5d45837232,0,active,0.00001,10000000000000,10000000000000
0x30eE2Af7133E214ae66aF4AE550274b2A4d40Ed8,0xE401DFE87B07ca278C03626844da16f06B38e3A2,0xE401DFE87B07ca278C03626844da16f06B38e3A2,0,active,0.00001,10000000000000,10000000000000
0x8a3Ed4c4A55b07FA693B6f176d803C9c4304E6DE,0x028ce1A3f7Ef8d80AC43dDa71544c95B3F295C37,0x028ce1A3f7Ef8d80AC43dDa71544c95B3F295C37,0,closed,0.00001,10000000000000,10000000000000
0xF8896408F764B68Af48a72d129DD6fbe020e6543,0x708433FeC305C3Ed2CA89ab2f4c09d443aA6AE55,0x708433FeC305C3Ed2CA89ab2f4c09d443aA6AE55,0,closed,0.00001,10000000000000,10000000000000
0x25D182787BB9b1499dbd021107D35f01A978Bd98,0x1f37A9BE8E96c091Ba5FcCeb4f373D954466Db4F,0x1f37A9BE8E96c091Ba5FcCeb4f373D954466Db4F,0,closed,0.000009,9000000000000,9000000000000
0x7898F95b0f7Be28756D28c242Eb0412e7b495456,0x99a763AA2E9F7b8fBC0f78e6a49D1F326430F45B,0x99a763AA2E9F7b8fBC0f78e6a49D1F326430F45B,0,closed,0.000009,9000000000000,9000000000000
0x9D350BE62654B17E0c6E8CAED9c9e179B5E3D7e2,0xef27B6Aba194779e570BF676Ad41aaEAf999B9cc,0xef27B6Aba194779e570BF676Ad41aaEAf999B9cc,0,active,0.000009,9000000000000,9000000000000
0x9e5BCAd055679D83Bd5a30c9EFCA0f75727dC088,0x2ac1918748Df7Cec3090d9C792eB71EacFB75dde,0x2ac1918748Df7Cec3090d9C792eB71EacFB75dde,0,closed,0.000009,9000000000000,9000000000000
0xB8a713467a91BF50BD507BDA66f59e6Be678B505,0x7f229C10714Ad14CDE790A0787642401017c4e74,0x7f229C10714Ad14CDE790A0787642401017c4e74,0,active,0.000009,9000000000000,9000000000000
0xcD7321A6Ca81bFaD9DF6C4aB3010837340194FBF,0x35d817ea8D99F4dfd85a42C3125b2c76588eD748,0x35d817ea8D99F4dfd85a42C3125b2c76588eD748,0,closed,0.000009,9000000000000,9000000000000
0xe07bdFa2b7C426f9205cc9C572CF7427DF5fe11A,0x9548D9696F9815D29AaF2F6dE052730B1B36ae08,0x9548D9696F9815D29AaF2F6dE052730B1B36ae08,0,active,0.000009,9000000000000,9000000000000
0x44A771EE6b314435c2FC4b7048E8AeDdD725c165,0x784592e3c52F3dC69Bc3214C6Ab9cD1DcC35BAC0,0x784592e3c52F3dC69Bc3214C6Ab9cD1DcC35BAC0,0,closed,0.000008,8000000000000,8000000000000
0x4535feE6dcF681dD5C616E12B33fD1bCbC90863D,0x94D3d916EBe0E34F4CcB2bBc68B893EdA2850114,0x94D3d916EBe0E34F4CcB2bBc68B893EdA2850114,2,closed,0.000008,8000000000000,8000000000000
0x7367Ef0cD4d5954839D551F16cc1d1c606425f7f,0x5Fd143Ca2CFe99C7419FC5fa8A890988A016697F,0x5Fd143Ca2CFe99C7419FC5fa8A890988A016697F,0,closed,0.000008,8000000000000,8000000000000
0xBA6741c589Db20db30146c3454cCB71CDf09c48E,0x676c9eD2d42e7D123FaDD53DDD80Ccdc372a3110,0x676c9eD2d42e7D123FaDD53DDD80Ccdc372a3110,0,closed,0.000008,8000000000000,8000000000000
0xbE52d872EA6ae972952905B0EfA40501f258c676,0x0d54A7e05cC0A99d099B4B40b4197D1DCd643866,0x0d54A7e05cC0A99d099B4B40b4197D1DCd643866,0,closed,0.000008,8000000000000,8000000000000
0xd978D7F6282f25DA88b17Ad6D51cED8a8467F69F,0xb284B28538DF31374e646F8EC0f0D749150097bA,0xb284B28538DF31374e646F8EC0f0D749150097bA,0,closed,0.000008,8000000000000,8000000000000
0xe783cC728C1e79FaBAeE5b97bd24C9Fb18Fb11f1,0x12d244711A7b3Af55058549f6599a4603C8DEeDA,0x12d244711A7b3Af55058549f6599a4603C8DEeDA,0,active,0.000008,8000000000000,8000000000000
0x1577EFBd5734dBD8D0aF16f2a5BF5cE9Cc8986f7,0x557F1f3b1e658b01D35294D79f6D9fA76259218f,0x557F1f3b1e658b01D35294D79f6D9fA76259218f,0,closed,0.000007,7000000000000,7000000000000
0x18D8148A5A14d0051b441a2a55127e0A16dF8709,0xA651B9C25cE2359C159846740796c61c5aE0Edce,0xA651B9C25cE2359C159846740796c61c5aE0Edce,0,closed,0.000007,7000000000000,7000000000000
0x3c1648Ce3D9fCa079A527537774656c52457CDF2,0x0e93C20DaBe1Eb24585F3544Fa3A7Cb56357E665,0x0e93C20DaBe1Eb24585F3544Fa3A7Cb56357E665,0,active,0.000007,7000000000000,7000000000000
0x69C17064b6ADC237918C92b20E60f86040D70503,0x8e8f983B4726AA84E21F5cF2c5E2b4353afbb20d,0x8e8f983B4726AA84E21F5cF2c5E2b4353afbb20d,0,closed,0.000007,7000000000000,7000000000000
0x994f7Fe7a72bc57032980a34C2cb4fF8a329327d,0xc2cfab531677d33b04b915F4916dC7c125466989,0xc2cfab531677d33b04b915F4916dC7c125466989,0,active,0.000007,7000000000000,7000000000000
0xaDcEE30BC802a7D69aD067236fd21c6C4054D9b2,0xa7416ddF58e62DC3EdB8594f6eCdC8f78639c2AB,0xa7416ddF58e62DC3EdB8594f6eCdC8f78639c2AB,0,closed,0.000007,7000000000000,7000000000000
0xC7BA458F04f9cB979BFbE540cE7F6C973887FCF3,0xdC391197A331fFc499fbC99FA839cEd27dc2AFC7,0xdC391197A331fFc499fbC99FA839cEd27dc2AFC7,0,closed,0.000007,7000000000000,7000000000000
0xD2FBf0d1b5330a8A22137c226388Fb9Df16CFD1f,0x36d57818b5E6754Df0E0fA7225bB1001d6E1A259,0x36d57818b5E6754Df0E0fA7225bB1001d6E1A259,0,active,0.000007,7000000000000,7000000000000
0xDF7b80dc6210BD6C2FF97b49ad45bD2f12A24542,0x994B99e259FFc9134BF9504c6a42387DeFe54515,0x994B99e259FFc9134BF9504c6a42387DeFe54515,0,active,0.000007,7000000000000,7000000000000
0xE17D45153C13818adbe4fB38Fa0b022f9A89327a,0x9C7A3e3eFd0CEC787C432535F27DE6C755fB4870,0x9C7A3e3eFd0CEC787C432535F27DE6C755fB4870,0,closed,0.000007,7000000000000,7000000000000
0xeBDad5c3B3D745afAa6a504C13956Cd73cEa721e,0xd73B4d093E3d8be30EB69c7aB0f1EEd9f82AAC01,0xd73B4d093E3d8be30EB69c7aB0f1EEd9f82AAC01,0,active,0.000007,7000000000000,7000000000000
0x00B67e271eba9B6B164044188a29643339034E0E,0x053499083f0Ed66A5af06245483FaEeEfc313249,0x053499083f0Ed66A5af06245483FaEeEfc313249,0,active,0.000006,6000000000000,6000000000000
0x3f55f133f3c2c95d859D273025EeA8CbD7d27910,0x99858C5f2668A972419a4C6be3870f988cdc25Ed,0x99858C5f2668A972419a4C6be3870f988cdc25Ed,0,closed,0.000006,6000000000000,6000000000000
0x48810405e51A14d84F6463f0C787F33F2A3a4e24,0x2B56DE7c834521CBe9B62c415952f6cDde794C43,0x2B56DE7c834521CBe9B62c415952f6cDde794C43,0,closed,0.000006,6000000000000,6000000000000
0xfe0148c7B2454D11cF5D366644B1554f9C538E49,0xEeBBe7b731FBf800D4858eB79CdD19ee7fF4D226,0xEeBBe7b731FBf800D4858eB79CdD19ee7fF4D226,0,active,0.000006,6000000000000,6000000000000
0x00a0Ef9764A61855440ED4744B55ADB4aF0C3BC5,0x4d09D71195Cf6c155c9a1A14dCc1D568D9037878,0x4d09D71195Cf6c155c9a1A14dCc1D568D9037878,0,closed,0.000005,5000000000000,5000000000000
0x8fa7F26BF1dAa6194d7261BB35c0e7Fcf360F655,0xB6923a3e33ce41BBC4A3b619f9a1d8aBD3BEC10a,0xB6923a3e33ce41BBC4A3b619f9a1d8aBD3BEC10a,0,closed,0.000005,5000000000000,5000000000000
0x3FD336EBDCF0cE6466D3E804E93cF59f0527147f,0xCA9D6eB77343b0B09048ab597F30cCf219c8C8aD,0xCA9D6eB77343b0B09048ab597F30cCf219c8C8aD,0,active,0.000004,4000000000000,4000000000000
0x45444EFE9A21B83457CADf4997fC3c1F19121F1e,0x7ed15cE8fb709F71D9bfD3943026805272C22540,0x7ed15cE8fb709F71D9bfD3943026805272C22540,0,active,0.000004,4000000000000,4000000000000
0x5DF1385eDF300877427a2597249948B7d7aCd1fA,0x1069C820C67a0B4b177715Fe852f37114F421C97,0x1069C820C67a0B4b177715Fe852f37114F421C97,0,closed,0.000004,4000000000000,4000000000000
0x67ceeA06ED34452eB7037782A4062b816b0202c6,0x6470D690a7038660A63C72BE63BB888Ba8cF0f8e,0x6470D690a7038660A63C72BE63BB888Ba8cF0f8e,0,closed,0.000004,4000000000000,4000000000000
0x6C9375C4eC728440666333E914F0cAFd3Cb1e2C2,0x3b3A250611f5E71fB0681d934F42e69329b5FEF9,0x3b3A250611f5E71fB0681d934F42e69329b5FEF9,0,active,0.000004,4000000000000,4000000000000
0x75d20F82d901E6beD92109237EbF1c85e5296F3D,0x14884df1CE26573A4Bc00E3AD53f5b0c2878aB0f,0x14884df1CE26573A4Bc00E3AD53f5b0c2878aB0f,0,closed,0.000004,4000000000000,4000000000000
0x9939414706CF4E292C8109bCF12a546A6312EcFE,0x94247B2Bd29De257D7725044083f8910db3Fc810,0x94247B2Bd29De257D7725044083f8910db3Fc810,0,active,0.000004,4000000000000,4000000000000
0xB1c88E6A00c2595B4E4D1C10D3120d0EDC621FDC,0x128B4D9A062d137710F362d2b5c0B81E2726cC40,0x128B4D9A062d137710F362d2b5c0B81E2726cC40,0,active,0.000004,4000000000000,4000000000000
0xc59ab62F41E2c65fcAb13C336ff7A879AD8a4272,0xcE9B627fDe0Cc98F4221aD7b954517389A1C84d0,0xcE9B627fDe0Cc98F4221aD7b954517389A1C84d0,0,active,0.000004,4000000000000,4000000000000
0xCEC0e099cA7AF0753BdcD3B2098b1288C829727E,0xC50147Afe3decBA7Bacc97453B02cBc3f2aEd50A,0xC50147Afe3decBA7Bacc97453B02cBc3f2aEd50A,0,closed,0.000004,4000000000000,4000000000000
0xe5925264AbD73CB24A04821789054a4abc3d0805,0x2C1599554dB46744cd02E6c43262FB4BbfED5273,0x2C1599554dB46744cd02E6c43262FB4BbfED5273,0,closed,0.000004,4000000000000,4000000000000
0xEd558dCa6E10761bBf4541b5401e10cF336c5aE3,0xf0e9e2B0ace6C94949914b863846001CDDe0A12E,0xf0e9e2B0ace6C94949914b863846001CDDe0A12E,0,closed,0.000004,4000000000000,4000000000000
0xed7EABf8bc55d601291bB7DAE1dd7Ae75ec6Ea40,0xcA908d05538387f6299Ac8b7134f1Aa52c797C30,0xcA908d05538387f6299Ac8b7134f1Aa52c797C30,0,closed,0.000004,4000000000000,4000000000000
0x00287465E4a13C9db954a040E2B6451Ec6a69fdA,0x752546A85D4d16BfF57C34368Df5B0Dc7277e91B,0x752546A85D4d16BfF57C34368Df5B0Dc7277e91B,0,active,0.000003,3000000000000,3000000000000
0x05FBa43E46913A7c20DC8a79f4E505e0D86BD492,0x3865cE1e8dB0b9F774EbC169F05eA468e3b994fF,0x3865cE1e8dB0b9F774EbC169F05eA468e3b994fF,0,active,0.000003,3000000000000,3000000000000
0x0ae27D02097606c3f602E6060DFAdA9E9115cf0A,0x7B01a4a1FE62dbb93534C3f1A7E7744485Eac907,0x7B01a4a1FE62dbb93534C3f1A7E7744485Eac907,0,active,0.000003,3000000000000,3000000000000
0x100EB44358E71E3E47e1779E3Ba204bFd127D9d5,0xFF98AdFB5dC2B8aE903cc8eBBbEd7520167Fc2D0,0xFF98AdFB5dC2B8aE903cc8eBBbEd7520167Fc2D0,0,closed,0.000003,3000000000000,3000000000000
0x200f62e6baF1e8BFeFcef7683DEDCCF1E54e9D9e,0x35D91F39e1477a96B5a0a62905dCAaF921dc22FD,0x35D91F39e1477a96B5a0a62905dCAaF921dc22FD,0,active,0.000003,3000000000000,3000000000000
0x2745175C381B99e6351D34C34a198CA8196F080F,0x7fae3Fd43dBDc6EDC9BEf08bBC4aE8aC223cc9b2,0x7fae3Fd43dBDc6EDC9BEf08bBC4aE8aC223cc9b2,0,active,0.000003,3000000000000,3000000000000
0x2aD00655Ac452DdE2c7A0329e221704dc7f9cDc8,0x416f10B4c8917DdeE646Db4E4D566B64D5cFA8c4,0x416f10B4c8917DdeE646Db4E4D566B64D5cFA8c4,0,active,0.000003,3000000000000,3000000000000
0x2b63e50c92A702886f4db3412E2117Dc78F641DA,0x06846FE290565155a4D364ec271fFBf23ef2bb32,0x06846FE290565155a4D364ec271fFBf23ef2bb32,0,active,0.000003,3000000000000,3000000000000
0x2Bd2ED78a2228E97d5B8a5aF337cA1c6CafECad3,0x042554542A28e646de3F5B23ab276c2E230a7a57,0x042554542A28e646de3F5B23ab276c2E230a7a57,0,active,0.000003,3000000000000,3000000000000
0x3134c9E0b44eFED0d387483954500BB2f033A3e9,0xa05D5F5a80604CccD40937F6B2c63BFc89918F6D,0xa05D5F5a80604CccD40937F6B2c63BFc89918F6D,0,active,0.000003,3000000000000,3000000000000
0x3A82295a8690DA23E7379134B822c0d4cF2731E4,0xa36efE81dA577C9964e4824a333deF7ffAea9380,0xa36efE81dA577C9964e4824a333deF7ffAea9380,0,closed,0.000003,3000000000000,3000000000000
0x3a8C79A8DA95BB3d486839E04AF71692638B98ad,0x2B2c38A38473Fea5e049c5eD1569dadd9151d6Aa,0x2B2c38A38473Fea5e049c5eD1569dadd9151d6Aa,0,active,0.000003,3000000000000,3000000000000
0x3b446C0fC58cC0Dba86D39AAbBd90aBb9Dcb2556,0xb3Ac27Ad6Ab20b235D8A5A836a34a46206417d81,0xb3Ac27Ad6Ab20b235D8A5A836a34a46206417d81,0,active,0.000003,3000000000000,3000000000000
0x4021f849C7397CD9fd04d5Fa94e084f1ac4701fc,0x5e8f93b980D1997c680bD0976C2A0D2414EA1a7d,0x5e8f93b980D1997c680bD0976C2A0D2414EA1a7d,0,active,0.000003,3000000000000,3000000000000
0x4290F6714920B60B5330D318f7BC7893605Bb2cc,0x6209eb7A8BC32FF320a1b7823B153B9cEAB85D1b,0x6209eb7A8BC32FF320a1b7823B153B9cEAB85D1b,0,active,0.000003,3000000000000,3000000000000
0x4E550eE70cdd78a1088B3faf18736f2B74aB073b,0xeb1f18F7fD4407F93202Bd53815E57EF80982415,0xeb1f18F7fD4407F93202Bd53815E57EF80982415,0,active,0.000003,3000000000000,3000000000000
0x54e3Cb5f72c89273C1Eb4d6d137dD339E3784d66,0x95af5Edd3524957b3f6B421777A2F841f4E19BE7,0x95af5Edd3524957b3f6B421777A2F841f4E19BE7,0,active,0.000003,3000000000000,3000000000000
0x5f674e7e94fE3C7d58003a2c599E1B88496C871A,0xc41A6568889fD2017650efCB959653A55A46018B,0xc41A6568889fD2017650efCB959653A55A46018B,0,active,0.000003,3000000000000,3000000000000
0x682554A24c03f0D235C11AcADd6648BC9320D39d,0x88c50fE976dcaAf34BE297e9Bc9A69E5E107d740,0x88c50fE976dcaAf34BE297e9Bc9A69E5E107d740,0,active,0.000003,3000000000000,3000000000000
0x6C8Eb93E2484E4253946BF2af423083bc334b2c6,0x1448f1f477494d4AE9C1Aaa0F73698f32d54cECc,0x1448f1f477494d4AE9C1Aaa0F73698f32d54cECc,0,active,0.000003,3000000000000,3000000000000
0x6ED9B8340A105A0967a3Ca70ef43fD38EC29436f,0xFC6FCDa58Af9937F9875AaeB71a02f219C02CAce,0xFC6FCDa58Af9937F9875AaeB71a02f219C02CAce,0,closed,0.000003,3000000000000,3000000000000
0x77E085B3f811d32E96860e406Ccf7Dbc952667E8,0x078CFc931AE9f8af630648F3c6C5D706AEe28bDD,0x078CFc931AE9f8af630648F3c6C5D706AEe28bDD,0,active,0.000003,3000000000000,3000000000000
0x7ae803D08Ed4CC05a66B4dB70B27Ef393be9ccFb,0x060D2ED5c447e194E7a107d2009847E1e475da06,0x060D2ED5c447e194E7a107d2009847E1e475da06,0,closed,0.000003,3000000000000,3000000000000
0x7D37CA9b54A26Ce8fAe821D9D2af972785C7e6A1,0x0743F5845a5e5E6e71902544A7Be4308De1Be57d,0x0743F5845a5e5E6e71902544A7Be4308De1Be57d,0,active,0.000003,3000000000000,3000000000000
0x80cf4a30b9B26D83BFA382e6602419A916337288,0x34D8248385915F0eE77Bfb068E5330421b7354fb,0x34D8248385915F0eE77Bfb068E5330421b7354fb,0,active,0.000003,3000000000000,3000000000000
0x83240b6B7DED8F25474f98EFDd121F6FFEE7a5eF,0xEA6887f2b7D9EaC0149B13F1A61019cBA4B8A512,0xEA6887f2b7D9EaC0149B13F1A61019cBA4B8A512,0,active,0.000003,3000000000000,3000000000000
0x85b8ceE2A9b6848eb8aA3709644530e813A5FDCd,0x806CeB343C457d770fe22B492212cF383c2F1F5F,0x806CeB343C457d770fe22B492212cF383c2F1F5F,0,active,0.000003,3000000000000,3000000000000
0x8632a8342A1DC50322DC26a279e3542d5116B700,0x21A455F80701BdDd7128170B5A079252E1FCF30A,0x21A455F80701BdDd7128170B5A079252E1FCF30A,0,active,0.000003,3000000000000,3000000000000
0x86530E78017b7Bc829C0EC10A454407Ee713443c,0x9A7Ec182AB72eAd4F185A5C317C559c21367cd52,0x9A7Ec182AB72eAd4F185A5C317C559c21367cd52,0,active,0.000003,3000000000000,3000000000000
0x87D23dC400E4E017d16191ad296330a972c44Fb8,0xbb9389A5479D4fd39b2cfE911fAb45EA28e07e51,0xbb9389A5479D4fd39b2cfE911fAb45EA28e07e51,0,active,0.000003,3000000000000,3000000000000
0xb1Ad7477866D1B7Fe271C23Ad421c75E2B867131,0x540881e406281dd467B588c31161A18b79d2D9c9,0x540881e406281dd467B588c31161A18b79d2D9c9,0,active,0.000003,3000000000000,3000000000000
0xb2b3d09B5aAB7A2f72971fe87026eFe47fFC6696,0xd74959D7142Fc813515Da3e5bb988f6750d0637e,0xd74959D7142Fc813515Da3e5bb988f6750d0637e,0,closed,0.000003,3000000000000,3000000000000
0xb9aC210E271Fc8fd2cc3e77ded6274d676BbF1Aa,0xe42BEFb373dce6e4fF47245f6559d08dD921994f,0xe42BEFb373dce6e4fF47245f6559d08dD921994f,0,active,0.000003,3000000000000,3000000000000
0xC1c967091DdE50A4ceB918Bc18f606E57476Bee0,0x423dB9FA28c7Cb16442D9FB023eEE9eC97B9D148,0x423dB9FA28c7Cb16442D9FB023eEE9eC97B9D148,0,active,0.000003,3000000000000,3000000000000
0xD5CF387097a18248227844B20f4B6E0A4B2E0C6a,0xa403A2288FfaC7eCe2B65cE42aa348CAC2fd00a2,0xa403A2288FfaC7eCe2B65cE42aa348CAC2fd00a2,0,active,0.000003,3000000000000,3000000000000
0xE1DDA08Ffd0618BEDe7d4D3107f761E09BDCE5EE,0x828471C2CEE64A8B146d82C46f39c1889810ab1D,0x828471C2CEE64A8B146d82C46f39c1889810ab1D,0,active,0.000003,3000000000000,3000000000000
0xe8707e2E5E42c88680814b93181824DB02B0E8E4,0x2EAdfD30DC60731896C49fF9D5bF8d571d40BC5F,0x2EAdfD30DC60731896C49fF9D5bF8d571d40BC5F,0,active,0.000003,3000000000000,3000000000000
0xEb1CeA85731BC5E6C9559B6FBCA9f85A10293B88,0x2678Bf7fD59dd25e08f40b702bB1388FE1e94CA5,0x2678Bf7fD59dd25e08f40b702bB1388FE1e94CA5,0,active,0.000003,3000000000000,3000000000000
0xf128DB0801b8564530bF4b6d406dF81D380c2F7E,0x8AC62671d0a0Bd482C74Ff903c7a4B918411873a,0x8AC62671d0a0Bd482C74Ff903c7a4B918411873a,0,active,0.000003,3000000000000,3000000000000
0xf607dF6a59b07a9AC044c0d22d2ed1347fBa59F0,0x9C66eC9E1E847D83091Ce0be5E7319a2aA7C9645,0x9C66eC9E1E847D83091Ce0be5E7319a2aA7C9645,0,active,0.000003,3000000000000,3000000000000
0x0139a51295e215BD63D584a50817514583b9C299,0xB30e642D2A0BeA1c6ecDDEeE1276F1c18412894B,0xB30e642D2A0BeA1c6ecDDEeE1276F1c18412894B,0,closed,0.000002,2000000000000,2000000000000
0x28B30668E1Af0f124589aA6CceB45A59D7088Dbc,0x347cbBeE52247E5285e858a8fFb57c037dbf84B1,0x347cbBeE52247E5285e858a8fFb57c037dbf84B1,0,active,0.000002,2000000000000,2000000000000
0x4De2430A7381800cBbAcb8b0417eF91C897c593e,0xEB4576fE753DAB07635c0Bb6c8f0A355e1Db5d31,0xEB4576fE753DAB07635c0Bb6c8f0A355e1Db5d31,0,closed,0.000002,2000000000000,2000000000000
0x68D4333f5e34A85DC15660b4bd1A9d32bD0771fD,0x90f102d39C38cF45a2A5FB5b19Ef243876841d76,0x90f102d39C38cF45a2A5FB5b19Ef243876841d76,0,closed,0.000002,2000000000000,2000000000000
0x6fb7ed6097D9edac54A461E84f1c469BDAe1AF44,0x250334BeACa2e4a7e1A9e17D614aA144e483169b,0x250334BeACa2e4a7e1A9e17D614aA144e483169b,0,closed,0.000002,2000000000000,2000000000000
0x70F11eCe8eA35789Af8202c982dFa9E4E20B0561,0x13dCdc649A3Ab73E891a41419c4b3924bf65Ff17,0x13dCdc649A3Ab73E891a41419c4b3924bf65Ff17,0,closed,0.000002,2000000000000,2000000000000
0x7c3783666A29f8DF4e95EaB9210F7D9E37FC0a7a,0xfD1efAc4c7E875e6C293b479188ccac4885003f4,0xfD1efAc4c7E875e6C293b479188ccac4885003f4,0,closed,0.000002,2000000000000,2000000000000
0x8d6724DB0eE537c7700Fb4c6222F2d388e046b17,0x6d2A1d4cfe6Fd98BA010eE8Fd0BcF65e4f25C06d,0x6d2A1d4cfe6Fd98BA010eE8Fd0BcF65e4f25C06d,0,active,0.000002,2000000000000,2000000000000
0x8e6Df30C182E04eb03F75b804CAd958BA740f76B,0xc7b99a2d6f1dDff42a9D191D5913902045D70BDB,0xc7b99a2d6f1dDff42a9D191D5913902045D70BDB,0,closed,0.000002,2000000000000,2000000000000
0x99D9128ff1376A0987FfDC78F386a821542734aD,0x4c213D5d2ADC9B1021854685433F8eFa582eC5df,0x4c213D5d2ADC9B1021854685433F8eFa582eC5df,0,closed,0.000002,2000000000000,2000000000000
0xb0028d14C0f4A6EB22760f7C1040200896d6159F,0xd9106E460d4e7a0fB76916C28BD719Db5e0C5004,0xd9106E460d4e7a0fB76916C28BD719Db5e0C5004,0,active,0.000002,2000000000000,2000000000000
0xB586032A12752413A09F7e5E28d59809A3FE3313,0xB3a29E6bEe26663772e4d9d38b453a5ADd44433E,0xB3a29E6bEe26663772e4d9d38b453a5ADd44433E,0,closed,0.000002,2000000000000,2000000000000
0xb5A39EA981F9f1aAdd8eD20e7159633De929c5ee,0x24F391D3d059Af33aB1fBDb978171f535D5b0f39,0x24F391D3d059Af33aB1fBDb978171f535D5b0f39,0,active,0.000002,2000000000000,2000000000000
0xB6F4B14e66e3168082Fb5c3063801dD4c59720DF,0x4fa1ff0A3985e84a97bdbf96d2F48C69840a034d,0x4fa1ff0A3985e84a97bdbf96d2F48C69840a034d,0,active,0.000002,2000000000000,2000000000000
0xCCeCbf264DfC1F8c1746E8A3DE80CEa140510399,0xa6c522B6CD0Bd444a5E7fD8fCd8a2cb9284146eA,0xa6c522B6CD0Bd444a5E7fD8fCd8a2cb9284146eA,0,active,0.000002,2000000000000,2000000000000
0xd3471BCD7EE218d2E0C1256Dd8d9E6dE6CCBf5B5,0xf6599984411f3c39196e3C796fcA70b79ef11f02,0xf6599984411f3c39196e3C796fcA70b79ef11f02,0,active,0.000002,2000000000000,2000000000000
0xD54482f7a54cb9c85649E090951C89F0Db8297Be,0x027B40a6aa141ff6EE587985Ec391D77a2fFcE09,0x027B40a6aa141ff6EE587985Ec391D77a2fFcE09,0,active,0.000002,2000000000000,2000000000000
0xEA956cBd13FC712D9c24d23dAF88ae2c45DB30D3,0xE411CCD9c5Bf2FC3ECfd6aF981a50E6150ba7B7c,0xE411CCD9c5Bf2FC3ECfd6aF981a50E6150ba7B7c,0,active,0.000002,2000000000000,2000000000000
0xeDe7da96107d3dE908C4c211bc2BbD38Ff1a7C97,0x07110D0b1c44Cf38c7789b5fecd13221D4B08972,0x07110D0b1c44Cf38c7789b5fecd13221D4B08972,0,closed,0.000002,2000000000000,2000000000000
0x129b6dC945C170723808c7244BE24A26F4C932a7,0x92021cb74178932f2aed278e1Ee960b52A685e73,0x92021cb74178932f2aed278e1Ee960b52A685e73,0,closed,0.000001,1000000000000,1000000000000
0x20179451A5633d900B7CB672C078e750b9cAa4ea,0x23ea05935B6ED367059CECFE357700b27f649471,0x23ea05935B6ED367059CECFE357700b27f649471,0,active,0.000001,1000000000000,1000000000000
0x23193442677c315219ce1E31f0324f95EfB7cdA3,0xE9D374E8f8DFEfF738daBEf5a0eACe68DAcEafEd,0xE9D374E8f8DFEfF738daBEf5a0eACe68DAcEafEd,0,closed,0.000001,1000000000000,1000000000000
0x28b1e9FA44C6c21c8c9f58fA1F758D50311393f5,0x29ff2a32A2405d599d70c8d7a814DE0C9c5023a1,0x29ff2a32A2405d599d70c8d7a814DE0C9c5023a1,0,active,0.000001,1000000000000,1000000000000
0x2B3299024dc9ec7ef7D3C2aD5F8aE47Dc875B002,0x4d29a5fdB0787690bd1c68e0107753c3ad1cF67B,0x4d29a5fdB0787690bd1c68e0107753c3ad1cF67B,0,active,0.000001,1000000000000,1000000000000
0x515932f948Be3Bca8Df19696bcFE59Ad25fE1BE3,0x454B9eF431d63ce1C8BE4cbe354295d82a7ab4C2,0x454B9eF431d63ce1C8BE4cbe354295d82a7ab4C2,0,active,0.000001,1000000000000,1000000000000
0x53dE21fB6E025aBc6298bc05DDC06B0D4e5f9520,0x1a7Bc3953662bFf98Cd90dC5929F61C5B8892E14,0x1a7Bc3953662bFf98Cd90dC5929F61C5B8892E14,0,closed,0.000001,1000000000000,1000000000000
0x5576eDDEba758eDEAD30D6acC97734A20Ad0a758,0x0f669500C378e94554cfB706852bF1D9870BEf12,0x0f669500C378e94554cfB706852bF1D9870BEf12,0,active,0.000001,1000000000000,1000000000000
0x75B95c53519B77ea11Fc20F958960c8d3C6BB0EE,0xc04fc7eAfC0B8553b74568e26A8c515321645ca1,0xc04fc7eAfC0B8553b74568e26A8c515321645ca1,0,active,0.000001,1000000000000,1000000000000
0x8a590Bb5Abac40A1ADD789a0D25e5b02A784Dc80,0xcBF368bB3FA83d9b0624D3f83998b0d953cB4e61,0xcBF368bB3FA83d9b0624D3f83998b0d953cB4e61,0,active,0.000001,1000000000000,1000000000000
